PropertyID,PropType,taxkey,Address,CondoProject,District,nbhd,Style,Extwall,Stories,Year_Built,Rooms,FinishedSqft,Units,Bdrms,Fbath,Hbath,Lotsize,Sale_date,Sale_price
206120,Residential,4200644000,164 S 64TH ST,,10,2710,Ranch,Frame,1,1960,5,950,1,3,1,NULL,3780,2/15/2019,99000
206158,Residential,4200702000,329 S 64TH ST,,10,2710,Cottage,Aluminum/Vinyl,1,1923,4,624,1,1,1,NULL,3999,4/25/2019,72000
206209,Residential,4200755000,210 S 64TH ST,,10,2710,Residence O/S,Aluminum/Vinyl,2,1923,4,1144,1,1,2,NULL,3810,7/17/2019,122900
206222,Residential,4200769000,315 S 62ND ST,,10,2710,Residence O/S,Aluminum/Vinyl,1.5,1929,9,1436,1,4,2,NULL,3780,3/15/2019,155000
206232,Residential,4200779000,318 S 63RD ST,,10,2710,Milwaukee Bungalow,Aluminum/Vinyl,1.5,1922,7,1122,1,4,1,NULL,5040,2/25/2019,120500
206287,Residential,4200844000,438 S 65TH ST,,10,2710,Dplx Bungalow,Aluminum/Vinyl,2,1919,10,1832,2,5,2,NULL,5895,12/6/2019,168000
206313,Lg Apartment,4200880000,6431 W MAIN ST,,10,6800,AP1 (Conventional Apt with 4-6 Units),Brick,2,1960,0,3248,4,2,NULL,NULL,7900,8/19/2019,282000
206314,Residential,4200881000,601 S 63RD ST,,10,2710,Cape Cod,Brick,1,1954,4,787,1,2,1,NULL,3810,1/31/2019,117000
206320,Residential,4200887110,633 S 63RD ST,,10,2710,Residence O/S,Aluminum/Vinyl,2,1923,8,1408,1,4,2,NULL,3810,10/31/2019,180000
206332,Residential,4200904100,618 S 64TH ST,,10,2710,Cape Cod,Asphalt/Other,1,1964,6,1133,1,4,1,NULL,6500,2/18/2019,163000
206340,Residential,4200916100,633 S 62ND ST,,10,2710,Duplex N/S,Aluminum/Vinyl,2,1965,10,2106,2,6,2,NULL,5040,7/25/2019,186000
